ROWID,COMPID,SUB,LEAD01,LEAD02,LEAD03,LEAD04,LEAD05,LEAD06,LEAD07,LEAD08,LEAD09,LEAD10,LEAD11,TSIG01,TSIG02,TSIG03,HOSTIL01,HOSTIL02,HOSTIL03,HOSTIL04,HOSTIL05,LEAD,TSIG,HOSTILE,GLEAD,GTSIG,GHOSTILE
1712,44,1712,2,2,1,1,1,2,1,2,1,1,1,2,3,3,3,3,3,3,3,1.363636364,2.666666667,3,2.984126984,2.915343915,1.282539683
1713,44,1713,4,4,2,1,3,4,2,4,4,4,4,1,1,1,1,0,1,0,0,3.272727273,1,.4,2.984126984,2.915343915,1.282539683
1714,44,1714,5,4,4,5,4,5,3,4,3,5,5,5,5,5,0,0,0,0,0,4.272727273,5,0,2.984126984,2.915343915,1.282539683
1715,44,1715,4,4,4,4,4,4,4,4,4,4,4,2,3,3,1,0,1,0,0,4,2.666666667,.4,2.984126984,2.915343915,1.282539683
1716,44,1716,5,2,3,1,3,4,4,5,3,5,3,3,4,5,4,2,0,2,3,3.454545455,4,2.2,2.984126984,2.915343915,1.282539683
1717,44,1717,3,3,3,2,3,3,3,3,3,3,2,2,3,2,3,2,3,3,3,2.818181818,2.333333333,2.8,2.984126984,2.915343915,1.282539683
1718,44,1718,3,4,2,2,2,3,3,3,2,4,2,5,4,4,2,1,1,2,0,2.727272727,4.333333333,1.2,2.984126984,2.915343915,1.282539683
1719,44,1719,3,3,3,2,2,3,2,3,3,4,3,4,4,5,2,2,2,2,2,2.818181818,4.333333333,2,2.984126984,2.915343915,1.282539683
1720,44,1720,1,1,3,1,3,4,3,3,1,4,4,2,3,3,4,1,1,1,2,2.545454545,2.666666667,1.8,2.984126984,2.915343915,1.282539683
1721,44,1721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,1,1,4,2.984126984,2.915343915,1.282539683
1722,44,1722,4,4,1,1,1,4,1,4,1,4,1,3,3,4,2,0,0,0,0,2.363636364,3.333333333,.4,2.984126984,2.915343915,1.282539683
1723,44,1723,3,4,1,1,2,4,1,3,1,3,1,1,1,1,4,1,4,4,1,2.181818182,1,2.8,2.984126984,2.915343915,1.282539683
1724,44,1724,2,2,1,1,3,3,5,5,5,5,1,1,1,1,4,3,4,4,0,3,1,3,2.984126984,2.915343915,1.282539683
1725,44,1725,4,4,4,3,3,3,5,5,4,4,2,2,4,4,1,0,0,0,0,3.727272727,3.333333333,.2,2.984126984,2.915343915,1.282539683
1726,44,1726,4,4,2,2,3,5,4,4,3,4,2,4,4,4,0,0,0,0,0,3.363636364,4,0,2.984126984,2.915343915,1.282539683
1727,44,1727,1,3,3,4,3,4,3,4,3,4,3,4,4,4,0,0,0,0,0,3.181818182,4,0,2.984126984,2.915343915,1.282539683
1728,44,1728,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,1,0,0,0,3.181818182,3,.4,2.984126984,2.915343915,1.282539683
1729,44,1729,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3,2,4,4,3,1.272727273,1,3.2,2.984126984,2.915343915,1.282539683
1730,44,1730,4,2,5,1,4,3,5,1,4,1,2,3,3,5,4,0,4,4,0,2.909090909,3.666666667,2.4,2.984126984,2.915343915,1.282539683
1731,44,1731,1,1,1,2,3,3,4,4,4,4,3,1,1,2,1,0,1,1,0,2.727272727,1.333333333,.6,2.984126984,2.915343915,1.282539683
1732,44,1732,3,5,3,4,3,3,3,4,3,4,5,2,3,3,2,0,1,0,2,3.636363636,2.666666667,1,2.984126984,2.915343915,1.282539683
1733,44,1733,2,2,3,1,4,4,4,4,2,2,3,1,3,2,1,0,1,0,0,2.818181818,2,.4,2.984126984,2.915343915,1.282539683
1734,44,1734,1,1,1,1,4,4,1,4,1,1,2,1,4,4,1,0,0,0,0,1.909090909,3,.2,2.984126984,2.915343915,1.282539683
1735,45,1735,2,2,3,1,2,3,2,1,4,4,4,4,4,4,1,0,0,0,2,2.545454545,4,.6,3.139393939,3.222222222,1.113333333
1736,45,1736,4,4,3,4,4,4,4,4,4,4,4,4,5,5,0,1,1,1,0,3.909090909,4.666666667,.6,3.139393939,3.222222222,1.113333333
1737,45,1737,3,3,3,4,2,3,2,4,3,4,3,4,4,4,1,0,1,1,0,3.090909091,4,.6,3.139393939,3.222222222,1.113333333
1738,45,1738,2,1,3,1,1,3,3,1,1,1,1,3,1,1,4,3,4,4,3,1.636363636,1.666666667,3.6,3.139393939,3.222222222,1.113333333
1739,45,1739,4,4,4,5,3,5,4,4,4,4,4,3,3,3,0,0,0,0,0,4.090909091,3,0,3.139393939,3.222222222,1.113333333
1740,45,1740,2,2,2,2,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,3.272727273,4,1,3.139393939,3.222222222,1.113333333
1741,45,1741,2,2,2,4,2,3,3,4,2,3,2,2,3,2,0,0,1,0,0,2.636363636,2.333333333,.2,3.139393939,3.222222222,1.113333333
1742,45,1742,3,3,2,2,2,3,3,4,2,4,2,2,2,2,1,0,1,0,0,2.727272727,2,.4,3.139393939,3.222222222,1.113333333
1743,45,1743,3,2,3,2,4,2,3,4,2,4,3,2,2,2,3,1,1,1,1,2.909090909,2,1.4,3.139393939,3.222222222,1.113333333
1744,45,1744,4,4,4,4,3,4,4,5,4,5,5,4,5,5,1,1,0,0,1,4.181818182,4.666666667,.6,3.139393939,3.222222222,1.113333333
1745,45,1745,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,0,4,4,4,1.181818182,1,3.2,3.139393939,3.222222222,1.113333333
1746,45,1746,1,1,3,2,3,4,4,4,3,3,3,3,4,4,3,1,4,4,2,2.818181818,3.666666667,2.8,3.139393939,3.222222222,1.113333333
1747,45,1747,2,2,4,3,3,4,4,4,4,4,3,2,4,3,1,0,0,0,1,3.363636364,3,.4,3.139393939,3.222222222,1.113333333
1748,45,1748,4,4,2,2,3,3,4,3,3,3,2,3,3,4,1,1,2,0,1,3,3.333333333,1,3.139393939,3.222222222,1.113333333
1749,45,1749,3,4,3,3,3,3,4,4,4,3,4,4,4,4,2,2,1,1,1,3.454545455,4,1.4,3.139393939,3.222222222,1.113333333
1750,45,1750,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,5,5,0,3.139393939,3.222222222,1.113333333
1751,45,1751,4,5,5,5,4,5,4,4,4,4,4,5,5,5,1,0,0,0,0,4.363636364,5,.2,3.139393939,3.222222222,1.113333333
1752,45,1752,3,3,1,3,3,3,2,3,1,4,2,3,3,4,2,2,0,0,0,2.545454545,3.333333333,.8,3.139393939,3.222222222,1.113333333
1753,45,1753,3,4,3,1,3,3,2,3,3,3,4,3,4,4,0,0,0,0,0,2.909090909,3.666666667,0,3.139393939,3.222222222,1.113333333
1754,45,1754,4,5,4,4,4,4,4,4,4,4,4,4,5,5,0,0,0,0,0,4.090909091,4.666666667,0,3.139393939,3.222222222,1.113333333
1755,45,1755,3,3,3,3,4,2,3,3,2,3,3,2,3,3,1,2,2,2,1,2.909090909,2.666666667,1.6,3.139393939,3.222222222,1.113333333
1756,45,1756,1,3,3,3,3,3,2,3,1,2,1,3,3,3,3,3,3,4,3,2.272727273,3,3.2,3.139393939,3.222222222,1.113333333
1757,45,1757,3,2,2,3,3,3,3,4,3,4,2,2,3,3,3,0,1,1,0,2.909090909,2.666666667,1,3.139393939,3.222222222,1.113333333
1758,45,1758,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,2,2,4,4,3.090909091,2.666666667,3,3.139393939,3.222222222,1.113333333
1759,45,1759,4,4,3,2,3,3,4,3,3,3,3,4,3,3,1,1,1,1,0,3.181818182,3.333333333,.8,3.139393939,3.222222222,1.113333333
1760,45,1760,3,4,4,3,3,5,4,5,3,4,3,1,1,1,1,0,0,0,0,3.727272727,1,.2,3.139393939,3.222222222,1.113333333
1761,45,1761,3,3,3,3,3,4,4,3,4,3,3,2,2,2,2,1,2,2,1,3.272727273,2,1.6,3.139393939,3.222222222,1.113333333
1762,45,1762,2,2,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,3.636363636,4,.2,3.139393939,3.222222222,1.113333333
1763,45,1763,2,4,4,4,1,3,3,1,1,2,3,3,3,2,1,2,4,4,1,2.545454545,2.666666667,2.4,3.139393939,3.222222222,1.113333333
1764,45,1764,2,4,2,4,1,4,2,4,2,4,3,3,4,4,1,0,0,0,2,2.909090909,3.666666667,.6,3.139393939,3.222222222,1.113333333
1765,46,1765,1,4,3,3,2,4,1,4,2,4,4,1,5,4,0,0,4,0,0,2.909090909,3.333333333,.8,3.105050505,2.911111111,1.122222222
1766,46,1766,4,2,2,2,3,4,3,3,3,3,1,1,4,4,0,0,0,1,0,2.727272727,3,.2,3.105050505,2.911111111,1.122222222
1767,46,1767,3,3,1,1,1,3,1,3,1,1,1,1,3,1,4,0,4,4,0,1.727272727,1.666666667,2.4,3.105050505,2.911111111,1.122222222
1768,46,1768,1,1,1,1,2,2,1,1,1,4,2,1,3,3,3,0,2,1,2,1.545454545,2.333333333,1.6,3.105050505,2.911111111,1.122222222
1769,46,1769,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,1,4,4,.4,3.105050505,2.911111111,1.122222222
1770,46,1770,4,4,4,4,2,4,2,4,1,4,5,2,4,2,1,1,1,2,1,3.454545455,2.666666667,1.2,3.105050505,2.911111111,1.122222222
1771,46,1771,3,4,4,4,5,5,3,4,3,3,4,1,2,2,2,2,0,0,1,3.818181818,1.666666667,1,3.105050505,2.911111111,1.122222222
1772,46,1772,3,3,3,3,3,3,3,3,3,3,3,2,4,3,1,0,2,2,1,3,3,1.2,3.105050505,2.911111111,1.122222222
1773,46,1773,2,4,2,3,4,4,3,4,2,4,4,2,4,3,2,0,3,2,2,3.272727273,3,1.8,3.105050505,2.911111111,1.122222222
1774,46,1774,2,2,3,4,3,3,4,4,3,4,5,3,2,3,1,0,1,0,0,3.363636364,2.666666667,.4,3.105050505,2.911111111,1.122222222
1775,46,1775,4,4,4,4,4,4,3,2,4,4,4,3,5,4,1,0,1,1,1,3.727272727,4,.8,3.105050505,2.911111111,1.122222222
1776,46,1776,2,4,1,1,3,4,3,4,3,4,4,1,4,4,3,2,3,1,0,3,3,1.8,3.105050505,2.911111111,1.122222222
1777,46,1777,4,4,4,4,3,4,3,4,3,4,4,1,1,1,1,1,1,1,0,3.727272727,1,.8,3.105050505,2.911111111,1.122222222
1778,46,1778,1,2,2,3,2,3,1,1,1,1,2,1,1,4,2,1,2,1,1,1.727272727,2,1.4,3.105050505,2.911111111,1.122222222
1779,46,1779,5,2,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,0,0,1.454545455,1,.6,3.105050505,2.911111111,1.122222222
1780,46,1780,4,4,4,4,5,4,4,4,4,4,4,2,4,3,1,0,0,0,0,4.090909091,3,.2,3.105050505,2.911111111,1.122222222
1781,46,1781,2,4,1,2,1,4,1,5,2,4,1,1,1,1,2,0,1,0,0,2.454545455,1,.6,3.105050505,2.911111111,1.122222222
1782,46,1782,1,4,1,1,1,4,1,2,1,4,2,2,4,2,1,0,0,1,0,2,2.666666667,.4,3.105050505,2.911111111,1.122222222
1783,46,1783,4,4,4,4,4,4,4,4,4,4,4,1,5,4,0,0,0,0,0,4,3.333333333,0,3.105050505,2.911111111,1.122222222
1784,46,1784,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,3,3,0,3.105050505,2.911111111,1.122222222
1785,46,1785,2,2,1,1,2,2,1,2,1,2,1,5,5,5,1,0,1,1,0,1.545454545,5,.6,3.105050505,2.911111111,1.122222222
1786,46,1786,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,0,0,0,0,4,4,.2,3.105050505,2.911111111,1.122222222
1787,46,1787,3,2,2,4,3,4,3,4,3,4,4,3,3,3,2,2,1,0,1,3.272727273,3,1.2,3.105050505,2.911111111,1.122222222
1788,46,1788,3,4,3,3,4,3,5,3,4,3,2,1,2,2,1,0,2,3,0,3.363636364,1.666666667,1.2,3.105050505,2.911111111,1.122222222
1789,46,1789,3,4,4,5,5,5,4,4,4,4,4,5,4,4,0,0,0,0,0,4.181818182,4.333333333,0,3.105050505,2.911111111,1.122222222
1790,46,1790,4,4,4,4,4,4,4,4,4,4,2,4,4,4,0,0,0,0,0,3.818181818,4,0,3.105050505,2.911111111,1.122222222
1791,46,1791,3,4,3,3,3,4,3,3,3,4,3,3,4,3,0,0,0,0,0,3.272727273,3.333333333,0,3.105050505,2.911111111,1.122222222
1792,46,1792,4,4,3,4,3,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3.818181818,4,0,3.105050505,2.911111111,1.122222222
1793,46,1793,3,3,3,4,3,3,2,2,3,2,4,4,4,3,0,1,4,4,1,2.909090909,3.666666667,2,3.105050505,2.911111111,1.122222222
1794,46,1794,3,3,1,2,1,2,1,3,1,3,3,1,1,4,2,2,1,1,1,2.090909091,2,1.4,3.105050505,2.911111111,1.122222222
1795,46,1795,2,4,2,3,5,5,5,3,3,4,4,2,3,3,2,0,0,0,0,3.636363636,2.666666667,.4,3.105050505,2.911111111,1.122222222
1796,46,1796,4,4,4,4,3,4,4,4,4,4,3,4,3,4,3,1,1,2,0,3.818181818,3.666666667,1.4,3.105050505,2.911111111,1.122222222
1797,46,1797,4,2,4,4,4,4,2,4,2,4,4,2,4,4,1,0,0,0,0,3.454545455,3.333333333,.2,3.105050505,2.911111111,1.122222222
1798,46,1798,3,3,2,2,3,4,3,4,3,3,3,4,4,4,0,0,0,0,0,3,4,0,3.105050505,2.911111111,1.122222222
1799,46,1799,4,4,1,2,4,4,4,5,2,4,4,5,4,4,0,0,0,0,0,3.454545455,4.333333333,0,3.105050505,2.911111111,1.122222222
1800,46,1800,2,2,3,2,3,3,4,3,3,3,4,2,3,3,4,3,4,4,3,2.909090909,2.666666667,3.6,3.105050505,2.911111111,1.122222222
1801,46,1801,3,3,2,2,2,2,1,3,2,3,2,2,2,2,3,3,1,3,3,2.272727273,2,2.6,3.105050505,2.911111111,1.122222222
1802,46,1802,3,3,1,1,3,1,1,1,4,1,1,3,3,1,4,4,4,4,3,1.818181818,2.333333333,3.8,3.105050505,2.911111111,1.122222222
1803,46,1803,3,3,3,3,3,3,3,3,3,3,3,1,1,1,4,2,4,3,1,3,1,2.8,3.105050505,2.911111111,1.122222222
1804,46,1804,3,3,1,3,4,3,2,3,2,3,1,2,3,3,3,2,1,0,2,2.545454545,2.666666667,1.6,3.105050505,2.911111111,1.122222222
1805,46,1805,5,5,4,3,3,4,5,3,3,4,4,3,4,3,0,0,0,0,0,3.909090909,3.333333333,0,3.105050505,2.911111111,1.122222222
1806,46,1806,3,2,2,4,2,4,2,4,2,4,3,2,5,5,4,4,4,4,3,2.909090909,4,3.8,3.105050505,2.911111111,1.122222222
1807,46,1807,5,5,3,4,5,4,4,3,4,3,4,5,4,4,0,0,0,0,0,4,4.333333333,0,3.105050505,2.911111111,1.122222222
1808,46,1808,4,4,2,2,3,4,2,4,4,4,5,4,4,4,0,0,0,0,0,3.454545455,4,0,3.105050505,2.911111111,1.122222222
1809,46,1809,5,5,4,5,5,5,5,5,5,5,4,5,5,5,0,0,0,0,0,4.818181818,5,0,3.105050505,2.911111111,1.122222222
1810,46,1810,2,2,1,1,3,4,2,2,4,2,2,4,4,4,1,0,1,1,1,2.272727273,4,.8,3.105050505,2.911111111,1.122222222
1811,46,1811,4,4,3,2,3,3,2,3,3,3,4,3,3,3,4,3,3,1,1,3.090909091,3,2.4,3.105050505,2.911111111,1.122222222
1812,46,1812,2,4,5,3,3,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3.727272727,4,0,3.105050505,2.911111111,1.122222222
1813,46,1813,2,2,3,2,3,3,3,2,2,2,2,1,4,4,4,0,3,2,2,2.363636364,3,2.2,3.105050505,2.911111111,1.122222222
1814,46,1814,3,4,2,3,4,4,3,4,3,3,3,4,4,4,1,0,0,0,0,3.272727273,4,.2,3.105050505,2.911111111,1.122222222
1815,46,1815,3,3,2,1,3,3,2,3,2,3,3,2,3,2,1,0,0,0,0,2.545454545,2.333333333,.2,3.105050505,2.911111111,1.122222222
1816,46,1816,4,4,3,1,3,3,3,3,2,2,3,3,4,3,2,1,1,0,1,2.818181818,3.333333333,1,3.105050505,2.911111111,1.122222222
1817,46,1817,3,3,3,3,3,3,3,4,3,3,3,3,3,3,1,0,0,0,0,3.090909091,3,.2,3.105050505,2.911111111,1.122222222
1818,46,1818,5,5,1,1,4,4,3,2,1,1,2,2,5,3,2,3,4,0,3,2.636363636,3.333333333,2.4,3.105050505,2.911111111,1.122222222
1819,46,1819,4,4,4,4,4,4,4,4,4,4,4,2,4,2,0,0,0,0,0,4,2.666666667,0,3.105050505,2.911111111,1.122222222
1820,46,1820,1,4,2,2,1,4,3,4,1,4,2,1,1,1,2,0,1,1,1,2.545454545,1,1,3.105050505,2.911111111,1.122222222
1821,46,1821,4,4,4,4,5,5,4,4,4,4,4,4,5,4,2,1,1,1,0,4.181818182,4.333333333,1,3.105050505,2.911111111,1.122222222
1822,46,1822,2,2,2,1,3,4,1,3,1,2,3,1,1,1,4,2,3,0,1,2.181818182,1,2,3.105050505,2.911111111,1.122222222
1823,46,1823,3,3,3,4,3,3,3,3,2,2,3,1,3,3,4,3,2,1,1,2.909090909,2.333333333,2.2,3.105050505,2.911111111,1.122222222
1824,46,1824,4,3,3,3,3,3,3,2,3,3,4,1,1,2,4,1,1,2,1,3.090909091,1.333333333,1.8,3.105050505,2.911111111,1.122222222
1825,46,1825,4,5,2,4,4,4,3,4,2,4,3,3,3,3,3,0,0,0,1,3.545454545,3,.8,3.105050505,2.911111111,1.122222222
1826,46,1826,4,4,4,4,2,3,2,5,2,4,2,4,5,5,0,0,0,0,0,3.272727273,4.666666667,0,3.105050505,2.911111111,1.122222222
1827,46,1827,3,2,3,4,3,4,3,4,4,4,4,2,3,2,2,0,0,0,0,3.454545455,2.333333333,.4,3.105050505,2.911111111,1.122222222
1828,46,1828,3,3,3,4,4,4,2,4,2,4,3,4,2,3,4,3,4,4,4,3.272727273,3,3.8,3.105050505,2.911111111,1.122222222
1829,46,1829,4,4,4,1,4,4,5,5,4,4,4,3,3,3,0,0,0,0,0,3.909090909,3,0,3.105050505,2.911111111,1.122222222
1830,46,1830,3,3,2,3,3,3,3,4,4,4,3,3,3,3,2,1,3,3,1,3.181818182,3,2,3.105050505,2.911111111,1.122222222
1831,46,1831,3,3,3,4,3,3,3,3,3,3,3,3,3,4,2,0,2,2,0,3.090909091,3.333333333,1.2,3.105050505,2.911111111,1.122222222
1832,46,1832,3,2,3,4,2,3,2,1,1,1,3,1,2,3,4,2,4,4,4,2.272727273,2,3.6,3.105050505,2.911111111,1.122222222
1833,46,1833,3,3,2,4,1,3,2,3,1,3,3,1,1,3,1,2,2,4,3,2.545454545,1.666666667,2.4,3.105050505,2.911111111,1.122222222
1834,46,1834,4,4,2,4,2,3,3,3,1,2,3,1,4,4,4,1,0,1,2,2.818181818,3,1.6,3.105050505,2.911111111,1.122222222
1835,46,1835,4,4,3,3,3,3,4,4,4,3,3,4,4,3,0,0,0,0,0,3.454545455,3.666666667,0,3.105050505,2.911111111,1.122222222
1836,46,1836,3,3,5,3,4,3,4,4,4,3,4,3,3,2,2,2,2,2,3,3.636363636,2.666666667,2.2,3.105050505,2.911111111,1.122222222
1837,46,1837,3,4,3,2,3,4,3,4,2,4,3,3,3,3,0,0,0,0,0,3.181818182,3,0,3.105050505,2.911111111,1.122222222
1838,46,1838,2,1,2,2,1,1,3,2,2,4,1,1,1,1,0,0,2,2,0,1.909090909,1,.8,3.105050505,2.911111111,1.122222222
1839,46,1839,3,4,3,2,3,4,2,2,2,2,3,2,2,2,3,0,0,0,0,2.727272727,2,.6,3.105050505,2.911111111,1.122222222
1840,46,1840,3,3,2,3,3,3,2,4,4,4,4,1,4,2,4,2,2,3,2,3.181818182,2.333333333,2.6,3.105050505,2.911111111,1.122222222
1841,46,1841,4,5,5,4,5,5,5,5,5,5,3,5,5,5,0,1,0,0,0,4.636363636,5,.2,3.105050505,2.911111111,1.122222222
1842,46,1842,2,3,3,3,3,4,3,4,4,4,3,2,4,3,2,1,2,2,1,3.272727273,3,1.6,3.105050505,2.911111111,1.122222222
1843,46,1843,4,4,2,2,3,3,4,4,4,4,2,4,4,4,0,0,0,0,0,3.272727273,4,0,3.105050505,2.911111111,1.122222222
1844,46,1844,3,3,2,3,4,3,2,2,2,2,2,1,3,2,2,3,2,3,3,2.545454545,2,2.6,3.105050505,2.911111111,1.122222222
1845,46,1845,4,4,3,3,3,4,3,2,2,2,3,3,4,3,1,0,0,0,0,3,3.333333333,.2,3.105050505,2.911111111,1.122222222
1846,46,1846,1,2,1,4,2,4,1,4,1,3,1,1,1,1,4,3,4,4,2,2.181818182,1,3.4,3.105050505,2.911111111,1.122222222
1847,46,1847,2,1,1,1,4,4,5,3,4,5,2,4,4,4,1,3,1,1,2,2.909090909,4,1.6,3.105050505,2.911111111,1.122222222
1848,46,1848,2,5,2,3,3,4,3,4,1,3,2,1,2,1,4,0,3,2,2,2.909090909,1.333333333,2.2,3.105050505,2.911111111,1.122222222
1849,46,1849,4,4,3,4,3,3,4,3,3,3,4,4,4,4,1,0,0,0,0,3.454545455,4,.2,3.105050505,2.911111111,1.122222222
1850,46,1850,4,4,5,3,5,3,4,4,5,5,5,3,4,4,1,0,1,0,1,4.272727273,3.666666667,.6,3.105050505,2.911111111,1.122222222
1851,46,1851,4,4,4,1,3,3,1,4,2,4,3,1,3,3,2,1,1,1,1,3,2.333333333,1.2,3.105050505,2.911111111,1.122222222
1852,46,1852,3,3,1,3,3,3,3,3,3,3,2,1,1,1,2,0,1,1,0,2.727272727,1,.8,3.105050505,2.911111111,1.122222222
1853,46,1853,4,4,3,4,4,4,4,4,2,4,4,2,2,2,0,0,0,0,0,3.727272727,2,0,3.105050505,2.911111111,1.122222222
1854,46,1854,5,5,3,4,3,3,3,3,1,2,2,2,4,4,2,3,3,4,1,3.090909091,3.333333333,2.6,3.105050505,2.911111111,1.122222222
1855,47,1855,4,4,1,1,4,5,1,4,2,4,1,2,1,4,1,0,1,1,1,2.818181818,2.333333333,.8,3.396103896,3.19047619,.542857143
1856,47,1856,5,5,4,5,4,4,4,3,5,5,5,3,5,5,0,0,0,0,0,4.454545455,4.333333333,0,3.396103896,3.19047619,.542857143
1857,47,1857,4,4,4,4,4,4,4,4,4,5,4,5,4,5,0,0,0,0,0,4.090909091,4.666666667,0,3.396103896,3.19047619,.542857143
1858,47,1858,4,4,3,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3.909090909,4,0,3.396103896,3.19047619,.542857143
1859,47,1859,3,3,2,2,3,3,4,4,2,4,3,2,3,3,0,0,0,0,0,3,2.666666667,0,3.396103896,3.19047619,.542857143
1860,47,1860,3,4,4,4,4,4,3,2,2,4,3,1,2,2,1,0,0,0,0,3.363636364,1.666666667,.2,3.396103896,3.19047619,.542857143
1861,47,1861,3,4,4,3,4,5,3,5,4,5,3,4,5,5,3,0,0,3,0,3.909090909,4.666666667,1.2,3.396103896,3.19047619,.542857143
1862,47,1862,4,4,5,4,4,4,4,4,4,4,4,2,3,3,4,1,1,1,0,4.090909091,2.666666667,1.4,3.396103896,3.19047619,.542857143
1863,47,1863,4,4,1,1,2,4,4,4,4,4,4,1,5,5,1,0,0,0,0,3.272727273,3.666666667,.2,3.396103896,3.19047619,.542857143
1864,47,1864,3,4,4,1,2,5,1,3,1,3,1,1,1,4,3,1,0,0,1,2.545454545,2,1,3.396103896,3.19047619,.542857143
1865,47,1865,4,4,4,4,4,4,4,3,2,3,4,1,2,4,3,1,0,1,1,3.636363636,2.333333333,1.2,3.396103896,3.19047619,.542857143
1866,47,1866,3,5,3,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,3.909090909,4,0,3.396103896,3.19047619,.542857143
1867,47,1867,2,2,1,3,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,1.909090909,1,.2,3.396103896,3.19047619,.542857143
1868,47,1868,4,4,2,2,4,2,2,2,3,3,1,4,5,5,3,0,2,2,0,2.636363636,4.666666667,1.4,3.396103896,3.19047619,.542857143
1869,48,1869,4,3,4,2,3,3,4,4,3,3,4,1,4,3,2,0,1,1,0,3.363636364,2.666666667,.8,3.692307692,3.076923077,.215384615
1870,48,1870,5,5,4,4,4,5,4,4,4,4,4,3,4,4,0,0,0,0,0,4.272727273,3.666666667,0,3.692307692,3.076923077,.215384615
1871,48,1871,4,4,5,4,4,4,4,5,3,4,4,4,5,5,0,0,0,0,0,4.090909091,4.666666667,0,3.692307692,3.076923077,.215384615
1872,48,1872,4,4,3,4,4,4,4,4,4,4,4,3,4,5,1,0,0,0,0,3.909090909,4,.2,3.692307692,3.076923077,.215384615
1873,48,1873,4,4,5,4,4,3,4,3,4,3,4,1,2,2,0,0,0,0,0,3.818181818,1.666666667,0,3.692307692,3.076923077,.215384615
1874,48,1874,4,4,5,1,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,4.454545455,5,.2,3.692307692,3.076923077,.215384615
1875,48,1875,2,2,4,4,3,3,4,4,4,4,4,3,3,3,0,0,0,0,0,3.454545455,3,0,3.692307692,3.076923077,.215384615
1876,48,1876,4,4,4,3,3,3,3,3,3,3,4,3,3,4,0,0,0,0,0,3.363636364,3.333333333,0,3.692307692,3.076923077,.215384615
1877,48,1877,4,4,4,4,4,4,5,5,4,4,4,1,1,3,2,1,0,0,1,4.181818182,1.666666667,.8,3.692307692,3.076923077,.215384615
1878,48,1878,4,4,4,5,4,4,4,4,4,3,4,4,4,4,0,0,0,0,0,4,4,0,3.692307692,3.076923077,.215384615
1879,48,1879,4,4,5,5,5,5,5,5,5,5,5,2,3,4,0,0,0,0,0,4.818181818,3,0,3.692307692,3.076923077,.215384615
1880,48,1880,4,4,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.545454545,1,0,3.692307692,3.076923077,.215384615
1881,48,1881,4,4,4,1,2,3,3,3,1,1,4,1,3,3,3,0,0,0,1,2.727272727,2.333333333,.8,3.692307692,3.076923077,.215384615
1882,49,1882,3,3,3,4,3,5,4,5,3,4,3,5,5,5,4,4,1,2,0,3.636363636,5,2.2,3.651515152,3.777777778,.955555556
1883,49,1883,5,2,3,2,5,1,3,1,3,1,3,2,4,4,2,0,0,0,1,2.636363636,3.333333333,.6,3.651515152,3.777777778,.955555556
1884,49,1884,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,0,0,0,0,5,5,.2,3.651515152,3.777777778,.955555556
1885,49,1885,3,4,5,4,4,5,4,5,4,5,5,4,4,4,1,0,0,0,0,4.363636364,4,.2,3.651515152,3.777777778,.955555556
1886,49,1886,2,2,3,2,3,3,1,4,3,4,2,1,1,4,4,0,3,3,2,2.636363636,2,2.4,3.651515152,3.777777778,.955555556
1887,49,1887,3,2,3,4,3,4,4,5,3,3,3,5,4,5,4,4,0,0,0,3.363636364,4.666666667,1.6,3.651515152,3.777777778,.955555556
1888,49,1888,5,5,4,5,5,5,5,5,3,4,5,4,5,4,1,0,0,0,0,4.636363636,4.333333333,.2,3.651515152,3.777777778,.955555556
1889,49,1889,5,5,5,5,4,5,5,5,4,4,5,4,2,4,0,0,0,0,0,4.727272727,3.333333333,0,3.651515152,3.777777778,.955555556
1890,49,1890,2,4,2,4,3,3,4,3,4,3,4,4,4,4,2,2,1,1,1,3.272727273,4,1.4,3.651515152,3.777777778,.955555556
1891,49,1891,3,3,1,1,4,3,1,1,1,1,1,3,3,3,3,1,1,1,2,1.818181818,3,1.6,3.651515152,3.777777778,.955555556
1892,49,1892,4,4,5,4,5,5,1,5,1,2,5,2,3,3,3,0,1,4,0,3.727272727,2.666666667,1.6,3.651515152,3.777777778,.955555556
