student_id,school_id,school_belonging,peer_inclusivity,teacher_support,community_activities,small_school,school_context
5093,56,1,1,0,0,1,Urban
5094,90,1,1,1,0,0,Suburban
5095,74,0,0,1,0,1,Urban
5096,58,1,1,1,1,0,Urban
5097,81,1,0,1,0,1,Urban
5098,51,0,0,1,0,1,Suburban
5099,32,1,1,0,1,0,Suburban
5100,88,1,1,1,0,1,Urban
5101,107,1,0,1,1,0,Rural
5102,48,1,1,1,1,1,Suburban
5103,8,1,1,0,1,1,Suburban
5104,30,1,1,0,1,0,Urban
5105,26,1,1,0,0,1,Suburban
5106,24,0,0,1,0,0,Urban
5107,27,1,0,1,1,0,Urban
5108,79,0,0,0,1,0,Suburban
5109,92,1,1,1,0,1,Urban
5110,75,1,1,1,1,1,Suburban
5111,39,1,1,1,0,1,Urban
5112,66,1,1,1,1,1,Suburban
5113,51,0,1,0,1,1,Suburban
5114,73,1,0,1,1,0,Urban
5115,50,0,0,1,1,0,Urban
5116,45,1,1,1,1,0,Urban
5117,87,1,0,1,0,1,Urban
5118,33,1,1,1,1,0,Rural
5119,19,1,1,1,1,0,Rural
5120,13,1,0,1,1,1,Rural
5121,78,1,1,1,1,0,Suburban
5122,96,1,0,1,0,0,Suburban
5123,113,0,0,1,1,1,Urban
5124,22,1,1,1,1,0,Urban
5125,20,1,0,1,0,0,Urban
5126,97,0,1,0,0,1,Suburban
5127,5,0,1,1,1,0,Rural
5128,84,0,1,1,0,0,Urban
5129,78,1,1,1,0,0,Suburban
5130,91,0,0,0,0,0,Suburban
5131,90,1,1,1,1,0,Suburban
5132,32,1,0,1,1,0,Suburban
5133,30,1,1,0,0,0,Urban
5134,91,1,1,0,1,0,Suburban
5135,26,0,0,0,1,1,Suburban
5136,82,0,1,1,0,1,Rural
5137,109,1,1,1,0,0,Suburban
5138,87,1,1,1,1,1,Urban
5139,108,1,1,0,0,1,Suburban
5140,111,1,1,1,1,0,Suburban
5141,88,0,0,1,0,1,Urban
5142,4,1,1,0,0,1,Suburban
5143,105,1,1,0,1,1,Rural
5144,67,0,0,0,0,0,Suburban
5145,118,0,1,0,1,0,Urban
5146,43,0,0,0,0,0,Urban
5147,30,1,1,1,0,0,Urban
5148,111,1,1,0,0,0,Suburban
5149,16,0,0,0,0,0,Suburban
5150,71,1,1,1,0,1,Rural
5151,39,1,0,1,0,1,Urban
5152,86,0,1,0,1,0,Suburban
5153,41,1,1,1,1,0,Suburban
5154,31,1,1,0,0,1,Urban
5155,49,1,1,1,1,1,Suburban
5156,13,0,0,1,0,1,Rural
5157,105,1,1,1,0,1,Rural
5158,41,1,0,1,1,0,Suburban
5159,116,1,0,1,0,1,Urban
5160,93,1,1,1,0,1,Suburban
5161,28,1,1,1,0,1,Urban
5162,108,1,0,1,1,1,Suburban
5163,64,1,0,1,1,0,Suburban
5164,117,1,1,1,0,1,Suburban
5165,19,1,1,0,0,0,Rural
5166,87,1,1,1,1,1,Urban
5167,111,0,0,1,1,0,Suburban
5168,114,1,1,1,0,1,Suburban
5169,72,1,0,1,0,0,Suburban
5170,25,1,1,1,0,0,Suburban
5171,38,1,1,1,1,0,Suburban
5172,121,1,1,0,1,1,Rural
5173,102,0,1,0,0,1,Urban
5174,99,1,1,0,0,0,Suburban
5175,90,1,1,1,1,0,Suburban
5176,3,1,1,1,1,1,Urban
5177,2,1,1,1,1,1,Urban
5178,5,1,1,0,0,0,Rural
5179,61,0,0,0,1,0,Rural
5180,20,1,1,1,1,0,Urban
5181,76,1,1,1,0,1,Rural
5182,38,1,1,1,1,0,Suburban
5183,80,1,0,0,1,0,Urban
5184,101,1,1,0,1,0,Urban
5185,102,1,0,1,1,1,Urban
5186,36,0,0,0,0,1,Suburban
5187,46,1,0,1,0,1,Urban
5188,93,1,1,0,0,1,Suburban
5189,99,1,0,0,1,0,Suburban
5190,113,0,1,0,0,1,Urban
5191,37,1,1,1,1,0,Urban
5192,54,1,0,1,0,1,Urban
5193,21,1,1,1,1,1,Suburban
5194,21,1,0,1,1,1,Suburban
5195,92,1,1,0,1,1,Urban
5196,70,1,0,1,1,1,Rural
5197,84,1,1,1,1,0,Urban
5198,60,1,1,0,0,0,Urban
5199,36,1,1,1,0,1,Suburban
5200,77,1,0,1,0,1,Rural
5201,104,1,1,1,1,1,Urban
5202,11,1,1,1,0,0,Urban
5203,88,1,1,1,1,1,Urban
5204,83,0,0,0,0,0,Suburban
5205,87,1,1,1,1,1,Urban
5206,31,1,1,0,1,1,Urban
5207,101,1,1,1,1,0,Urban
5208,37,1,1,1,1,0,Urban
5209,60,1,1,1,0,0,Urban
5210,61,1,1,1,0,0,Rural
5211,67,1,0,1,1,0,Suburban
5212,98,1,1,1,0,0,Rural
5213,29,1,1,1,1,1,Rural
5214,67,1,1,1,1,0,Suburban
5215,79,1,0,1,1,0,Suburban
5216,71,0,0,1,0,1,Rural
5217,67,0,0,0,1,0,Suburban
5218,111,1,1,0,0,0,Suburban
5219,107,1,1,1,0,0,Rural
5220,16,1,1,1,0,0,Suburban
5221,45,1,1,0,0,0,Urban
5222,34,1,1,1,0,1,Urban
5223,84,0,0,0,0,0,Urban
5224,44,1,0,1,1,1,Rural
5225,117,0,0,0,0,1,Suburban
5226,103,1,1,1,1,0,Urban
5227,97,1,0,0,0,1,Suburban
5228,78,1,1,1,0,0,Suburban
5229,120,0,1,1,1,1,Rural
5230,42,0,0,1,1,0,Suburban
5231,35,1,1,1,0,1,Suburban
5232,75,0,1,0,0,1,Suburban
5233,118,1,1,1,0,0,Urban
5234,84,0,0,0,0,0,Urban
5235,30,1,0,1,1,0,Urban
5236,53,1,1,0,1,1,Suburban
5237,58,1,0,1,0,0,Urban
5238,28,1,1,0,1,1,Urban
5239,15,0,1,0,0,0,Suburban
5240,38,0,0,1,1,0,Suburban
5241,50,1,0,0,1,0,Urban
5242,13,1,0,0,1,1,Rural
5243,111,1,1,1,0,0,Suburban
5244,35,1,0,1,1,1,Suburban
5245,111,1,0,1,0,0,Suburban
5246,24,1,0,0,1,0,Urban
5247,120,0,1,1,0,1,Rural
5248,65,1,0,1,0,0,Rural
5249,106,1,1,1,1,0,Urban
5250,88,1,1,1,0,1,Urban
5251,91,1,1,0,1,0,Suburban
5252,18,1,1,0,1,1,Rural
5253,58,1,1,1,1,0,Urban
5254,26,0,0,1,0,1,Suburban
5255,29,0,1,0,0,1,Rural
5256,72,0,0,1,1,0,Suburban
5257,44,0,1,1,0,1,Rural
5258,90,1,1,1,1,0,Suburban
5259,5,1,1,1,1,0,Rural
5260,33,1,1,1,1,0,Rural
5261,104,1,1,0,1,1,Urban
5262,5,1,1,1,1,0,Rural
5263,113,1,1,0,0,1,Urban
5264,111,1,1,1,0,0,Suburban
5265,36,1,1,1,0,1,Suburban
5266,77,1,1,0,1,1,Rural
5267,81,1,1,1,1,1,Urban
5268,13,1,0,1,1,1,Rural
5269,25,1,0,1,1,0,Suburban
5270,58,1,0,1,1,0,Urban
5271,2,1,1,0,0,1,Urban
5272,88,1,0,1,0,1,Urban
5273,36,0,0,0,0,1,Suburban
5274,25,1,0,1,1,0,Suburban
5275,34,1,1,1,0,1,Urban
5276,12,1,0,0,1,1,Urban
5277,19,0,0,0,1,0,Rural
5278,114,1,1,1,0,1,Suburban
5279,106,1,0,1,0,0,Urban
5280,94,1,1,1,0,1,Urban
5281,37,0,1,1,0,0,Urban
5282,107,1,1,0,1,0,Rural
5283,1,0,0,0,0,0,Urban
5284,60,1,1,1,1,0,Urban
5285,67,0,1,0,1,0,Suburban
5286,49,1,1,1,0,1,Suburban
5287,90,1,1,1,1,0,Suburban
5288,79,1,1,1,1,0,Suburban
5289,46,1,0,0,1,1,Urban
5290,120,1,0,0,0,1,Rural
5291,111,1,1,1,0,0,Suburban
5292,48,1,1,1,0,1,Suburban
5293,92,0,1,0,0,1,Urban
5294,68,1,0,1,1,1,Urban
5295,19,1,1,1,1,0,Rural
5296,88,1,1,0,1,1,Urban
5297,121,0,1,0,0,1,Rural
5298,40,1,0,1,0,0,Suburban
5299,6,1,0,1,1,0,Rural
5300,80,0,0,1,0,0,Urban
5301,96,1,0,1,0,0,Suburban
5302,94,1,1,0,1,1,Urban
5303,63,1,1,1,0,1,Urban
5304,35,1,1,0,1,1,Suburban
5305,72,1,1,1,0,0,Suburban
5306,61,1,1,1,1,0,Rural
5307,5,1,1,1,1,0,Rural
5308,37,1,1,0,0,0,Urban
5309,76,1,0,1,1,1,Rural
5310,89,1,0,1,1,1,Suburban
5311,97,1,0,1,1,1,Suburban
5312,103,1,0,1,0,0,Urban
5313,88,1,1,1,1,1,Urban
5314,11,1,0,1,0,0,Urban
5315,106,1,1,1,1,0,Urban
5316,99,0,0,1,1,0,Suburban
5317,40,1,1,1,0,0,Suburban
5318,65,1,0,1,1,0,Rural
5319,8,1,1,1,0,1,Suburban
5320,87,1,1,1,0,1,Urban
5321,84,0,0,1,1,0,Urban
5322,96,0,1,0,1,0,Suburban
5323,11,1,0,1,0,0,Urban
5324,71,0,0,1,0,1,Rural
5325,58,1,0,1,1,0,Urban
5326,94,0,0,0,1,1,Urban
5327,48,0,0,0,0,1,Suburban
5328,103,1,1,1,0,0,Urban
5329,13,1,0,1,1,1,Rural
5330,106,0,0,1,1,0,Urban
5331,60,1,0,0,1,0,Urban
5332,49,1,1,0,0,1,Suburban
5333,67,1,0,1,1,0,Suburban
5334,7,1,0,0,1,0,Urban
5335,107,0,0,0,0,0,Rural
5336,77,1,1,1,1,1,Rural
5337,101,1,1,1,1,0,Urban
5338,25,1,1,1,0,0,Suburban
5339,23,1,0,1,1,0,Urban
5340,51,1,0,0,1,1,Suburban
5341,47,1,1,1,1,0,Urban
5342,97,1,1,0,1,1,Suburban
5343,5,0,1,0,0,0,Rural
5344,96,1,1,1,0,0,Suburban
5345,94,1,0,1,1,1,Urban
5346,95,0,0,0,0,1,Urban
5347,13,1,1,0,0,1,Rural
5348,42,1,1,0,1,0,Suburban
5349,5,1,1,1,0,0,Rural
5350,23,1,0,1,1,0,Urban
5351,62,1,1,1,0,0,Rural
5352,1,0,1,0,0,0,Urban
5353,74,1,1,1,1,1,Urban
5354,114,0,0,0,1,1,Suburban
5355,91,0,0,1,1,0,Suburban
5356,54,1,0,0,1,1,Urban
5357,72,0,1,1,1,0,Suburban
5358,116,1,1,1,1,1,Urban
5359,3,0,1,1,1,1,Urban
5360,83,1,0,1,1,0,Suburban
5361,64,1,1,1,0,0,Suburban
5362,51,1,1,1,1,1,Suburban
5363,2,1,0,1,0,1,Urban
5364,49,1,0,1,1,1,Suburban
5365,31,0,1,0,0,1,Urban
5366,112,0,1,1,1,0,Suburban
5367,117,1,1,1,1,1,Suburban
5368,74,0,0,0,1,1,Urban
5369,117,1,0,1,1,1,Suburban
5370,80,0,1,0,1,0,Urban
5371,101,1,1,1,0,0,Urban
5372,84,0,0,1,1,0,Urban
5373,3,1,0,1,0,1,Urban
5374,35,1,1,1,1,1,Suburban
5375,98,1,1,1,0,0,Rural
5376,85,1,1,1,1,0,Urban
5377,36,1,1,1,1,1,Suburban
5378,64,1,0,1,1,0,Suburban
5379,32,1,0,1,1,0,Suburban
5380,118,1,0,1,1,0,Urban
5381,18,1,1,1,0,1,Rural
5382,34,1,0,1,1,1,Urban
5383,56,1,1,1,1,1,Urban
5384,102,1,1,1,0,1,Urban
5385,67,1,1,1,0,0,Suburban
5386,53,1,1,1,0,1,Suburban
5387,67,1,0,1,1,0,Suburban
5388,91,0,1,1,0,0,Suburban
5389,66,1,1,1,0,1,Suburban
5390,64,1,1,1,0,0,Suburban
5391,67,0,1,1,1,0,Suburban
5392,81,1,1,1,1,1,Urban
5393,110,1,1,1,1,0,Suburban
5394,39,1,0,1,1,1,Urban
5395,118,1,1,0,0,0,Urban
5396,117,1,1,0,0,1,Suburban
5397,38,1,1,1,1,0,Suburban
5398,40,1,0,1,0,0,Suburban
5399,19,1,1,1,0,0,Rural
5400,83,1,1,0,1,0,Suburban
5401,108,1,1,1,0,1,Suburban
5402,5,1,1,0,1,0,Rural
5403,69,1,1,1,0,0,Urban
5404,14,1,0,1,1,0,Urban
5405,91,1,0,1,0,0,Suburban
5406,49,1,1,1,0,1,Suburban
5407,64,1,0,1,0,0,Suburban
5408,112,1,0,1,1,0,Suburban
5409,100,1,1,1,1,0,Suburban
5410,57,0,1,0,0,0,Rural
5411,104,1,1,1,1,1,Urban
5412,35,1,1,1,1,1,Suburban
5413,85,1,0,1,1,0,Urban
5414,5,0,0,0,1,0,Rural
5415,119,0,0,0,0,1,Rural
5416,88,1,0,1,1,1,Urban
5417,121,0,1,1,1,1,Rural
5418,39,1,1,1,0,1,Urban
5419,114,1,0,1,0,1,Suburban
5420,24,1,1,1,1,0,Urban
5421,40,1,0,0,1,0,Suburban
5422,107,1,0,1,1,0,Rural
5423,110,1,0,1,1,0,Suburban
5424,50,1,0,1,1,0,Urban
5425,77,0,1,0,0,1,Rural
5426,102,1,0,1,0,1,Urban
5427,109,1,0,1,0,0,Suburban
5428,58,1,1,1,0,0,Urban
5429,1,1,0,1,0,0,Urban
5430,43,1,1,0,1,0,Urban
5431,39,0,0,1,1,1,Urban
5432,10,0,1,0,1,1,Urban
5433,2,1,1,1,1,1,Urban
5434,63,1,1,1,1,1,Urban
5435,16,1,0,0,1,0,Suburban
5436,37,0,1,1,1,0,Urban
5437,16,0,1,1,0,0,Suburban
5438,87,1,1,1,0,1,Urban
5439,90,1,0,1,1,0,Suburban
5440,80,1,1,1,0,0,Urban
5441,27,1,1,0,1,0,Urban
5442,63,1,0,0,0,1,Urban
5443,111,1,1,1,1,0,Suburban
5444,105,1,0,1,1,1,Rural
5445,94,1,1,1,0,1,Urban
5446,64,1,0,1,1,0,Suburban
5447,97,1,1,1,0,1,Suburban
5448,32,1,1,1,0,0,Suburban
5449,9,1,0,1,0,1,Suburban
5450,11,1,1,1,1,0,Urban
5451,101,0,0,1,0,0,Urban
5452,70,1,1,1,1,1,Rural
5453,30,1,1,0,0,0,Urban
5454,104,1,1,1,0,1,Urban
5455,15,1,0,1,1,0,Suburban
5456,59,1,1,1,0,0,Urban
5457,48,1,1,1,0,1,Suburban
5458,94,1,1,1,0,1,Urban
5459,82,1,1,1,1,1,Rural
5460,76,1,1,0,1,1,Rural
5461,119,1,0,1,0,1,Rural
5462,60,1,1,1,0,0,Urban
5463,68,0,0,1,0,1,Urban
5464,57,1,1,0,0,0,Rural
5465,64,1,0,0,1,0,Suburban
5466,54,0,0,0,1,1,Urban
5467,80,1,1,1,1,0,Urban
5468,87,0,0,0,0,1,Urban
5469,75,1,1,1,1,1,Suburban
5470,54,1,0,1,1,1,Urban
5471,59,0,0,0,1,0,Urban
5472,88,1,1,0,1,1,Urban
5473,86,1,1,1,1,0,Suburban
5474,39,1,1,1,1,1,Urban
5475,120,1,1,1,0,1,Rural
5476,15,1,1,1,1,0,Suburban
5477,113,0,1,1,0,1,Urban
5478,79,1,1,0,1,0,Suburban
5479,74,1,0,1,1,1,Urban
5480,28,1,1,0,1,1,Urban
5481,36,1,1,0,0,1,Suburban
5482,54,1,0,1,0,1,Urban
5483,17,0,1,0,0,0,Urban
5484,100,1,1,1,1,0,Suburban
5485,86,1,1,1,1,0,Suburban
5486,87,1,0,1,1,1,Urban
5487,93,1,0,1,0,1,Suburban
5488,22,1,1,0,1,0,Urban
5489,75,1,0,0,1,1,Suburban
5490,36,1,1,1,0,1,Suburban
5491,108,0,0,0,1,1,Suburban
5492,29,1,0,1,1,1,Rural
5493,55,1,0,0,1,1,Suburban
5494,42,1,1,1,1,0,Suburban
5495,32,0,1,1,0,0,Suburban
5496,14,1,1,1,1,0,Urban
5497,18,0,0,1,1,1,Rural
5498,38,1,1,1,1,0,Suburban
5499,101,1,0,0,1,0,Urban
5500,34,1,0,1,1,1,Urban
5501,121,1,1,0,1,1,Rural
5502,45,0,0,0,1,0,Urban
5503,87,0,0,1,0,1,Urban
5504,32,1,0,1,0,0,Suburban
5505,110,0,0,0,0,0,Suburban
5506,67,1,0,1,1,0,Suburban
5507,63,1,1,1,1,1,Urban
5508,55,0,0,1,0,1,Suburban
5509,43,1,1,1,0,0,Urban
5510,22,1,0,0,1,0,Urban
5511,87,1,0,1,1,1,Urban
5512,68,1,1,1,1,1,Urban
5513,77,1,0,1,0,1,Rural
5514,96,0,1,0,0,0,Suburban
5515,122,1,1,0,0,1,Urban
5516,29,1,1,1,0,1,Rural
5517,40,0,0,1,0,0,Suburban
5518,104,1,0,1,0,1,Urban
5519,119,1,0,1,0,1,Rural
5520,45,1,1,1,0,0,Urban
5521,119,1,0,0,1,1,Rural
5522,10,1,0,1,0,1,Urban
5523,77,1,1,1,0,1,Rural
5524,45,1,1,0,1,0,Urban
5525,120,1,1,1,1,1,Rural
5526,17,1,0,1,1,0,Urban
5527,102,1,0,1,1,1,Urban
5528,2,0,0,1,1,1,Urban
5529,17,1,1,0,1,0,Urban
5530,108,1,0,1,1,1,Suburban
5531,90,1,1,1,1,0,Suburban
5532,119,1,1,1,1,1,Rural
5533,38,0,0,0,0,0,Suburban
5534,37,1,1,1,1,0,Urban
5535,63,1,0,1,1,1,Urban
5536,5,1,1,0,1,0,Rural
5537,25,1,0,1,0,0,Suburban
5538,73,1,1,0,0,0,Urban
5539,92,1,1,1,1,1,Urban
5540,22,1,1,1,0,0,Urban
5541,93,0,1,1,1,1,Suburban
5542,63,1,0,1,1,1,Urban
5543,35,1,1,1,1,1,Suburban
5544,55,1,0,1,1,1,Suburban
5545,20,0,0,1,1,0,Urban
5546,5,1,1,1,1,0,Rural
5547,39,1,1,1,1,1,Urban
5548,63,1,0,0,1,1,Urban
5549,108,1,0,1,1,1,Suburban
5550,32,0,0,0,1,0,Suburban
5551,103,1,1,1,1,0,Urban
5552,63,1,0,1,0,1,Urban
5553,74,1,1,1,0,1,Urban
5554,40,0,0,0,0,0,Suburban
5555,17,1,0,0,0,0,Urban
5556,101,1,1,1,1,0,Urban
5557,79,0,1,0,0,0,Suburban
5558,73,1,1,1,1,0,Urban
5559,32,1,1,1,0,0,Suburban
5560,23,0,0,0,0,0,Urban
5561,75,1,1,0,0,1,Suburban
5562,60,1,1,0,1,0,Urban
5563,77,1,1,1,0,1,Rural
5564,82,0,0,1,0,1,Rural
5565,113,1,0,1,1,1,Urban
5566,56,1,1,1,0,1,Urban
5567,9,0,1,0,0,1,Suburban
5568,106,1,0,1,1,0,Urban
5569,69,1,0,1,0,0,Urban
5570,62,1,1,1,0,0,Rural
5571,64,1,1,1,0,0,Suburban
5572,107,0,1,1,0,0,Rural
5573,22,1,1,1,1,0,Urban
5574,32,0,1,0,0,0,Suburban
5575,47,1,0,1,1,0,Urban
5576,2,1,1,0,1,1,Urban
5577,85,1,0,1,0,0,Urban
5578,92,1,1,1,1,1,Urban
5579,52,1,0,1,0,1,Urban
5580,88,0,0,0,0,1,Urban
5581,88,1,1,1,0,1,Urban
5582,14,0,1,1,0,0,Urban
5583,37,1,0,1,1,0,Urban
5584,27,1,1,1,0,0,Urban
5585,24,1,1,0,1,0,Urban
5586,64,0,1,0,1,0,Suburban
5587,70,1,0,1,0,1,Rural
5588,26,1,1,1,1,1,Suburban
5589,54,1,0,0,1,1,Urban
5590,15,1,1,1,0,0,Suburban
5591,29,1,0,1,0,1,Rural
5592,100,0,1,1,0,0,Suburban
5593,74,1,0,1,0,1,Urban
5594,28,1,1,1,1,1,Urban
5595,59,0,0,0,0,0,Urban
5596,115,1,0,1,1,1,Urban
5597,73,0,1,1,1,0,Urban
5598,21,1,1,0,1,1,Suburban
5599,122,1,1,1,0,1,Urban
5600,10,1,1,1,0,1,Urban
5601,4,1,0,1,0,1,Suburban
5602,118,1,1,1,0,0,Urban
5603,62,1,1,0,1,0,Rural
5604,4,1,0,0,0,1,Suburban
5605,6,1,1,1,0,0,Rural
5606,90,1,1,0,0,0,Suburban
5607,104,1,1,1,1,1,Urban
5608,80,1,0,0,1,0,Urban
5609,72,1,0,1,1,0,Suburban
5610,92,0,0,1,0,1,Urban
5611,16,1,1,1,0,0,Suburban
5612,38,1,0,1,1,0,Suburban
5613,49,1,1,1,1,1,Suburban
5614,61,1,1,1,1,0,Rural
5615,65,0,1,0,1,0,Rural
5616,83,1,1,1,0,0,Suburban
5617,50,1,1,0,0,0,Urban
5618,17,1,1,1,1,0,Urban
5619,113,1,1,1,0,1,Urban
5620,28,1,1,0,1,1,Urban
5621,44,1,0,1,0,1,Rural
5622,12,1,1,0,0,1,Urban
5623,70,0,0,0,1,1,Rural
5624,71,1,1,1,0,1,Rural
5625,72,1,0,1,0,0,Suburban
5626,3,1,1,1,0,1,Urban
5627,49,1,1,1,1,1,Suburban
5628,21,1,1,1,0,1,Suburban
5629,8,0,0,0,0,1,Suburban
5630,64,1,0,1,1,0,Suburban
5631,92,1,1,1,0,1,Urban
5632,59,1,1,1,1,0,Urban
5633,30,1,0,0,0,0,Urban
5634,32,0,0,1,1,0,Suburban
5635,75,1,1,1,0,1,Suburban
5636,20,1,1,1,1,0,Urban
5637,114,1,1,0,1,1,Suburban
5638,16,0,0,0,1,0,Suburban
5639,25,1,1,1,0,0,Suburban
5640,60,0,0,0,0,0,Urban
5641,45,0,1,1,1,0,Urban
5642,9,0,1,0,0,1,Suburban
5643,51,1,1,1,0,1,Suburban
5644,103,1,0,1,1,0,Urban
5645,61,1,0,1,0,0,Rural
5646,113,1,1,1,1,1,Urban
5647,40,1,0,0,0,0,Suburban
5648,104,1,1,1,1,1,Urban
5649,61,0,1,0,1,0,Rural
5650,67,1,1,1,1,0,Suburban
5651,80,1,1,1,1,0,Urban
5652,76,1,1,1,0,1,Rural
5653,15,1,0,1,1,0,Suburban
5654,53,0,1,0,1,1,Suburban
5655,4,1,0,1,0,1,Suburban
5656,23,1,1,1,1,0,Urban
5657,27,1,0,1,0,0,Urban
5658,103,1,1,1,1,0,Urban
5659,107,1,1,0,0,0,Rural
5660,120,0,1,1,1,1,Rural
5661,37,1,1,0,1,0,Urban
5662,77,1,0,1,0,1,Rural
5663,43,1,1,1,1,0,Urban
5664,37,1,0,0,0,0,Urban
5665,104,1,1,1,0,1,Urban
5666,85,1,1,1,0,0,Urban
5667,29,1,1,1,0,1,Rural
5668,29,1,0,1,0,1,Rural
5669,49,1,0,0,1,1,Suburban
5670,75,0,1,1,0,1,Suburban
5671,51,1,1,0,1,1,Suburban
5672,50,1,1,1,0,0,Urban
5673,28,1,0,1,1,1,Urban
5674,74,1,0,1,1,1,Urban
5675,5,1,1,1,0,0,Rural
5676,56,1,1,0,1,1,Urban
5677,64,1,1,1,1,0,Suburban
5678,121,1,0,1,1,1,Rural
5679,89,0,1,0,0,1,Suburban
5680,97,1,0,0,0,1,Suburban
5681,17,1,1,1,1,0,Urban
5682,113,1,0,0,1,1,Urban
5683,97,1,0,1,0,1,Suburban
5684,89,1,0,1,0,1,Suburban
5685,97,1,0,1,1,1,Suburban
5686,55,1,0,1,1,1,Suburban
5687,118,1,1,1,1,0,Urban
5688,9,1,1,1,0,1,Suburban
5689,91,1,1,1,0,0,Suburban
5690,89,0,0,0,0,1,Suburban
5691,68,0,1,0,0,1,Urban
5692,73,0,0,0,0,0,Urban
5693,110,1,0,1,1,0,Suburban
5694,79,1,1,1,1,0,Suburban
5695,16,1,1,1,1,0,Suburban
5696,16,1,1,1,0,0,Suburban
5697,13,1,1,1,0,1,Rural
5698,78,0,1,1,0,0,Suburban
5699,86,0,1,0,0,0,Suburban
5700,85,1,0,1,1,0,Urban
5701,73,0,0,1,0,0,Urban
5702,63,1,1,1,0,1,Urban
5703,119,1,1,1,0,1,Rural
5704,41,1,1,1,0,0,Suburban
5705,53,1,0,1,1,1,Suburban
5706,68,1,0,1,0,1,Urban
5707,74,1,1,1,1,1,Urban
5708,99,1,1,1,1,0,Suburban
5709,117,0,0,0,0,1,Suburban
5710,9,1,0,0,0,1,Suburban
5711,51,1,1,1,1,1,Suburban
5712,48,1,0,1,1,1,Suburban
5713,80,1,1,0,0,0,Urban
5714,49,1,1,1,0,1,Suburban
5715,18,1,0,1,0,1,Rural
5716,10,1,0,1,0,1,Urban
5717,85,0,1,1,0,0,Urban
5718,115,0,0,0,0,1,Urban
5719,54,1,1,0,0,1,Urban
5720,79,1,0,1,0,0,Suburban
5721,15,1,1,1,0,0,Suburban
5722,11,1,0,1,1,0,Urban
5723,40,1,0,1,1,0,Suburban
5724,118,1,1,0,1,0,Urban
5725,112,0,0,1,0,0,Suburban
5726,106,1,0,1,1,0,Urban
5727,105,0,0,0,0,1,Rural
5728,47,1,1,0,1,0,Urban
5729,118,1,0,0,0,0,Urban
5730,101,1,0,1,0,0,Urban
5731,20,0,1,1,1,0,Urban
5732,98,1,0,1,1,0,Rural
5733,22,0,1,1,1,0,Urban
5734,48,1,1,0,0,1,Suburban
5735,82,1,1,1,0,1,Rural
5736,16,0,1,0,0,0,Suburban
5737,5,1,0,1,1,0,Rural
5738,65,1,1,0,1,0,Rural
5739,83,0,0,1,1,0,Suburban
5740,74,1,1,0,0,1,Urban
5741,21,1,1,1,1,1,Suburban
5742,61,1,1,1,0,0,Rural
5743,77,0,1,0,0,1,Rural
5744,55,0,0,1,1,1,Suburban
5745,24,1,0,1,1,0,Urban
5746,23,0,0,0,0,0,Urban
5747,87,1,1,1,0,1,Urban
5748,11,0,1,1,0,0,Urban
5749,47,1,1,1,0,0,Urban
5750,2,1,1,0,0,1,Urban
5751,70,1,1,1,0,1,Rural
5752,53,0,0,1,0,1,Suburban
5753,11,1,1,1,1,0,Urban
5754,15,0,0,1,1,0,Suburban
5755,73,0,1,1,0,0,Urban
5756,12,1,1,1,1,1,Urban
5757,122,1,0,1,1,1,Urban
5758,36,1,1,1,0,1,Suburban
5759,92,1,0,1,0,1,Urban
5760,23,1,0,1,1,0,Urban
5761,27,1,1,1,1,0,Urban
5762,88,1,0,1,1,1,Urban
5763,14,0,1,1,1,0,Urban
5764,54,1,1,1,0,1,Urban
5765,99,1,0,1,0,0,Suburban
5766,27,0,1,0,0,0,Urban
5767,21,1,0,1,0,1,Suburban
5768,49,1,0,1,0,1,Suburban
5769,62,0,0,1,0,0,Rural
5770,77,1,1,1,0,1,Rural
5771,72,1,1,0,0,0,Suburban
5772,44,1,0,1,0,1,Rural
5773,108,0,1,1,0,1,Suburban
5774,44,1,1,1,0,1,Rural
5775,98,1,1,1,0,0,Rural
5776,61,1,1,1,1,0,Rural
5777,42,1,1,1,1,0,Suburban
5778,23,0,0,0,0,0,Urban
5779,73,1,0,1,0,0,Urban
5780,1,1,1,1,1,0,Urban
5781,36,1,1,1,1,1,Suburban
5782,55,1,1,1,1,1,Suburban
5783,110,1,0,1,0,0,Suburban
5784,16,1,1,1,1,0,Suburban
5785,89,1,0,1,1,1,Suburban
5786,18,1,1,1,1,1,Rural
5787,98,0,0,0,0,0,Rural
5788,38,1,1,1,1,0,Suburban
5789,67,0,0,0,1,0,Suburban
5790,20,1,1,1,1,0,Urban
5791,19,1,0,1,0,0,Rural
5792,13,1,1,0,1,1,Rural
5793,17,1,0,1,0,0,Urban
5794,78,0,0,0,0,0,Suburban
5795,30,1,1,0,1,0,Urban
5796,86,1,0,1,0,0,Suburban
5797,43,1,1,1,1,0,Urban
5798,48,1,1,1,1,1,Suburban
5799,43,0,1,0,0,0,Urban
5800,93,1,1,0,1,1,Suburban
5801,114,1,0,1,1,1,Suburban
5802,66,1,0,1,0,1,Suburban
5803,119,1,1,1,1,1,Rural
5804,53,1,1,1,0,1,Suburban
5805,72,0,0,1,0,0,Suburban
5806,78,1,0,1,0,0,Suburban
5807,34,1,1,1,0,1,Urban
5808,77,1,0,1,0,1,Rural
5809,74,1,1,0,1,1,Urban
5810,72,0,1,0,1,0,Suburban
5811,71,0,0,0,1,1,Rural
5812,13,0,1,0,0,1,Rural
